t,m,p,error_norm,h
154.5386346587,0.2106148787,4.4593346934,0.2395873976,0.2440133467
154.5986496624,0.2108659990,4.4053829952,0.2395873976,0.2440133467
154.6586646662,0.2111816605,4.3520479548,0.2395873976,0.2440133467
154.7186796699,0.2115626027,4.2993240377,0.2269245082,0.2375522647
154.7786946737,0.2120095876,4.2472057013,0.2269245082,0.2375522647
154.8387096774,0.2125233988,4.1956873976,0.2269245082,0.2375522647
154.8987246812,0.2131048417,4.1447635748,0.2269245082,0.2375522647
154.9587396849,0.2137547437,4.0944286793,0.2443733933,0.2375522647
155.0187546887,0.2144739548,4.0446771603,0.2443733933,0.2375522647
155.0787696924,0.2152633475,3.9955034722,0.2443733933,0.2375522647
155.1387846962,0.2161238163,3.9469020762,0.2443733933,0.2375522647
155.1987996999,0.2170562782,3.8988674414,0.2280806865,0.2312834985
155.2588147037,0.2180616731,3.8513940494,0.2280806865,0.2312834985
155.3188297074,0.2191409636,3.8044763955,0.2280806865,0.2312834985
155.3788447112,0.2202951348,3.7581089900,0.2419616982,0.2312834985
155.4388597149,0.2215251945,3.7122863599,0.2419616982,0.2312834985
155.4988747187,0.2228321734,3.6670030519,0.2419616982,0.2312834985
155.5588897224,0.2242171253,3.6222536336,0.2419616982,0.2312834985
155.6189047262,0.2256811261,3.5780326944,0.2246196744,0.2255847365
155.6789197299,0.2272252747,3.5343348472,0.2246196744,0.2255847365
155.7389347337,0.2288506931,3.4911547308,0.2246196744,0.2255847365
155.7989497374,0.2305585255,3.4484870104,0.2246196744,0.2255847365
155.8589647412,0.2323499386,3.4063263787,0.2349487630,0.2255847365
155.9189797449,0.2342261215,3.3646675575,0.2349487630,0.2255847365
155.9789947487,0.2361882861,3.3235052991,0.2349487630,0.2255847365
156.0390097524,0.2382376660,3.2828343870,0.2349487630,0.2255847365
156.0990247562,0.2403755166,3.2426496364,0.2183639334,0.2206641600
156.1590397599,0.2426031154,3.2029458964,0.2183639334,0.2206641600
156.2190547637,0.2449217615,3.1637180503,0.2183639334,0.2206641600
156.2790697674,0.2473327748,3.1249610158,0.2254494783,0.2206641600
156.3390847712,0.2498374964,3.0866697466,0.2254494783,0.2206641600
156.3990997749,0.2524372881,3.0488392333,0.2254494783,0.2206641600
156.4591147787,0.2551335322,3.0114645039,0.2254494783,0.2206641600
156.5191297824,0.2579276302,2.9745406235,0.2314047018,0.2206641600
156.5791447862,0.2608210035,2.9380626963,0.2314047018,0.2206641600
156.6391597899,0.2638150928,2.9020258661,0.2314047018,0.2206641600
156.6991747937,0.2669113570,2.8664253159,0.2314047018,0.2206641600
156.7591897974,0.2701112724,2.8312562689,0.2361563079,0.2206641600
156.8192048012,0.2734163336,2.7965139893,0.2361563079,0.2206641600
156.8792198050,0.2768280519,2.7621937827,0.2361563079,0.2206641600
156.9392348087,0.2803479540,2.7282909963,0.2361563079,0.2206641600
156.9992498125,0.2839775823,2.6948010188,0.2161868562,0.2162101848
157.0592648162,0.2877184944,2.6617192820,0.2161868562,0.2162101848
157.1192798200,0.2915722612,2.6290412607,0.2161868562,0.2162101848
157.1792948237,0.2955404665,2.5967624725,0.2181764967,0.2162101848
157.2393098275,0.2996247063,2.5648784782,0.2181764967,0.2162101848
157.2993248312,0.3038265884,2.5333848834,0.2181764967,0.2162101848
157.3593398350,0.3081477300,2.5022773372,0.2181764967,0.2162101848
157.4193548387,0.3125897572,2.4715515332,0.2190545040,0.2162101848
157.4793698425,0.3171543049,2.4412032099,0.2190545040,0.2162101848
157.5393848462,0.3218430147,2.4112281508,0.2190545040,0.2162101848
157.5993998500,0.3266575332,2.3816221845,0.2188431816,0.2162101848
157.6594148537,0.3315995113,2.3523811852,0.2188431816,0.2162101848
157.7194298575,0.3366706042,2.3235010732,0.2188431816,0.2162101848
157.7794448612,0.3418724672,2.2949778145,0.2188431816,0.2162101848
157.8394598650,0.3472067562,2.2668074214,0.2175924532,0.2162101848
157.8994748687,0.3526751260,2.2389859530,0.2175924532,0.2162101848
157.9594898725,0.3582792285,2.2115095152,0.2175924532,0.2162101848
158.0195048762,0.3640207104,2.1843742610,0.2175924532,0.2162101848
158.0795198800,0.3699012121,2.1575763904,0.2153732949,0.2162101848
158.1395348837,0.3759223668,2.1311121518,0.2153732949,0.2162101848
158.1995498875,0.3820857972,2.1049778415,0.2153732949,0.2162101848
158.2595648912,0.3883931134,2.0791698036,0.2122749109,0.2162101848
158.3195798950,0.3948459126,2.0536844311,0.2122749109,0.2162101848
158.3795948987,0.4014457766,2.0285181663,0.2122749109,0.2162101848
158.4396099025,0.4081942679,2.0036675010,0.2122749109,0.2162101848
158.4996249062,0.4150929292,1.9791289761,0.2083984970,0.2162101848
158.5596399100,0.4221432816,1.9548991834,0.2083984970,0.2162101848
158.6196549137,0.4293468212,1.9309747654,0.2083984970,0.2162101848
158.6796699175,0.4367050163,1.9073524159,0.2038532968,0.2162101848
158.7396849212,0.4442193060,1.8840288799,0.2038532968,0.2162101848
158.7996999250,0.4518910986,1.8610009554,0.2038532968,0.2162101848
158.8597149287,0.4597217663,1.8382654933,0.2038532968,0.2162101848
158.9197299325,0.4677126440,1.8158193979,0.1987650130,0.2162101848
158.9797449362,0.4758650279,1.7936596279,0.1987650130,0.2162101848
159.0397599400,0.4841801711,1.7717831974,0.1987650130,0.2162101848
159.0997749437,0.4926592805,1.7501871764,0.1987650130,0.2162101848
159.1597899475,0.5013035144,1.7288686917,0.1932724416,0.2162101848
159.2198049512,0.5101139813,1.7078249279,0.1932724416,0.2162101848
159.2798199550,0.5190917343,1.6870531286,0.1932724416,0.2162101848
159.3398349587,0.5282377680,1.6665505976,0.1875281851,0.2162101848
159.3998499625,0.5375530178,1.6463146995,0.1875281851,0.2162101848
159.4598649662,0.5470383555,1.6263428615,0.1875281851,0.2162101848
159.5198799700,0.5566945846,1.6066325750,0.1875281851,0.2162101848
159.5798949737,0.5665224381,1.5871813963,0.1816980594,0.2162101848
159.6399099775,0.5765225767,1.5679869487,0.1816980594,0.2162101848
159.6999249812,0.5866955833,1.5490469241,0.1816980594,0.2162101848
159.7599399850,0.5970419590,1.5303590854,0.1759608964,0.2162101848
159.8199549887,0.6075621212,1.5119212669,0.1759608964,0.2162101848
159.8799699925,0.6182564010,1.4937313777,0.1759608964,0.2162101848
159.9399849962,0.6291250362,1.4757874041,0.1759608964,0.2162101848
160.0000000000,0.6401681692,1.4580874107,0.1705041041,0.2162101848
160.0600150038,0.6513858447,1.4406295439,0.1705041041,0.2162101848
160.1200300075,0.6627780049,1.4234120341,0.1705041041,0.2162101848
160.1800450113,0.6743444836,1.4064331997,0.1705041041,0.2162101848
160.2400600150,0.6860850046,1.3896914482,0.1655286623,0.2162101848
160.3000750188,0.6979991787,1.3731852806,0.1655286623,0.2162101848
160.3600900225,0.7100864968,1.3569132956,0.1655286623,0.2162101848
160.4201050263,0.7223463263,1.3408741923,0.1612450978,0.2162101848
160.4801200300,0.7347779088,1.3250667737,0.1612450978,0.2162101848
160.5401350338,0.7473803560,1.3094899515,0.1612450978,0.2162101848
160.6001500375,0.7601526420,1.2941427521,0.1612450978,0.2162101848
160.6601650413,0.7730936015,1.2790243181,0.1578768956,0.2162101848
160.7201800450,0.7862019266,1.2641339151,0.1578768956,0.2162101848
160.7801950488,0.7994761601,1.2494709376,0.1578768956,0.2162101848
160.8402100525,0.8129146902,1.2350349144,0.1556598492,0.2162101848
160.9002250563,0.8265157482,1.2208255128,0.1556598492,0.2162101848
160.9602400600,0.8402774042,1.2068425458,0.1556598492,0.2162101848
161.0202550638,0.8541975586,1.1930859817,0.1556598492,0.2162101848
161.0802700675,0.8682739394,1.1795559469,0.1548422163,0.2162101848
161.1402850713,0.8825040985,1.1662527346,0.1548422163,0.2162101848
161.2003000750,0.8968854055,1.1531768140,0.1548422163,0.2162101848
161.2603150788,0.9114150398,1.1403288396,0.1548422163,0.2162101848
161.3203300825,0.9260899883,1.1277096561,0.1556796225,0.2162101848
161.3803450863,0.9409070411,1.1153203095,0.1556796225,0.2162101848
161.4403600900,0.9558627818,1.1031620601,0.1556796225,0.2162101848
161.5003750938,0.9709535829,1.0912363893,0.1584334706,0.2162101848
161.5603900975,0.9861756019,1.0795450098,0.1584334706,0.2162101848
161.6204051013,1.0015247750,1.0680898788,0.1584334706,0.2162101848
161.6804201050,1.0169968069,1.0568732134,0.1584334706,0.2162101848
161.7404351088,1.0325871673,1.0458974968,0.1633631991,0.2162101848
161.8004501125,1.0482910860,1.0351654936,0.1633631991,0.2162101848
161.8604651163,1.0641035428,1.0246802677,0.1633631991,0.2162101848
161.9204801200,1.0800192595,1.0144451952,0.1707154543,0.2162101848
161.9804951238,1.0960326955,1.0044639759,0.1707154543,0.2162101848
162.0405101275,1.1121380415,0.9947406515,0.1707154543,0.2162101848
162.1005251313,1.1283292056,0.9852796291,0.1707154543,0.2162101848
162.1605401350,1.1445998091,0.9760856903,0.1807095118,0.2162101848
162.2205551388,1.1609431794,0.9671640104,0.1807095118,0.2162101848
162.2805701425,1.1773523399,0.9585201823,0.1807095118,0.2162101848
162.3405851463,1.1938199976,0.9501602389,0.1807095118,0.2162101848
162.4006001500,1.2103385381,0.9420906645,0.1935186185,0.2162101848
162.4606151538,1.2269000176,0.9343184209,0.1935186185,0.2162101848
162.5206301575,1.2434961466,0.9268509783,0.1935186185,0.2162101848
162.5806451613,1.2601182828,0.9196963308,0.2092469856,0.2162101848
162.6406601650,1.2767574225,0.9128630192,0.2092469856,0.2162101848
162.7006751688,1.2934041897,0.9063601607,0.2092469856,0.2162101848
162.7606901725,1.3100488185,0.9001974837,0.2092469856,0.2162101848
162.8207051763,1.3266811480,0.8943853405,0.2279015542,0.2162101848
162.8807201800,1.3432906111,0.8889347403,0.2279015542,0.2162101848
162.9407351838,1.3598662185,0.8838573875,0.2279015542,0.2162101848
163.0007501875,1.3763965450,0.8791657088,0.2215166636,0.2111965279
163.0607651913,1.3928697226,0.8748728751,0.2215166636,0.2111965279
163.1207801950,1.4092734273,0.8709928411,0.2215166636,0.2111965279
163.1807951988,1.4255948602,0.8675403895,0.2215166636,0.2111965279
163.2408102026,1.4418207395,0.8645311491,0.2422158876,0.2111965279
163.3008252063,1.4579372907,0.8619816322,0.2422158876,0.2111965279
163.3608402101,1.4739302305,0.8599092811,0.2422158876,0.2111965279
163.4208552138,1.4897847534,0.8583325046,0.2303698859,0.2054818315
163.4808702176,1.5054855258,0.8572707024,0.2303698859,0.2054818315
163.5408852213,1.5210166761,0.8567443108,0.2303698859,0.2054818315
163.6009002251,1.5363617812,0.8567748565,0.2303698859,0.2054818315
163.6609152288,1.5515038621,0.8573849780,0.2497209306,0.2054818315
163.7209302326,1.5664253808,0.8585984665,0.2497209306,0.2054818315
163.7809452363,1.5811082372,0.8604403210,0.2497209306,0.2054818315
163.8409602401,1.5955337666,0.8629367875,0.2330144615,0.1996945910
163.9009752438,1.6096827459,0.8661153867,0.2330144615,0.1996945910
163.9609902476,1.6235354032,0.8700049633,0.2330144615,0.1996945910
164.0210052513,1.6370714329,0.8746357441,0.2330144615,0.1996945910
164.0810202551,1.6502700078,0.8800393604,0.2487343174,0.1996945910
164.1410352588,1.6631098088,0.8862488876,0.2487343174,0.1996945910
164.2010502626,1.6755690685,0.8932989067,0.2487343174,0.1996945910
164.2610652663,1.6876255979,0.9012255362,0.2298273958,0.1943553241
164.3210802701,1.6992568401,0.9100664617,0.2298273958,0.1943553241
164.3810952738,1.7104399473,0.9198609858,0.2298273958,0.1943553241
164.4411102776,1.7211518467,0.9306500718,0.2355628292,0.1943553241
164.5011252813,1.7313693115,0.9424763716,0.2355628292,0.1943553241
164.5611402851,1.7410690803,0.9553842569,0.2355628292,0.1943553241
164.6211552888,1.7502279806,0.9694198644,0.2103081091,0.1903952672
164.6811702926,1.7588230160,0.9846311229,0.2103081091,0.1903952672
164.7411852963,1.7668315304,1.0010677794,0.2103081091,0.1903952672
164.8012003001,1.7742313947,1.0187814239,0.2103081091,0.1903952672
164.8612153038,1.7810011130,1.0378255123,0.1977353844,0.1903952672
164.9212303076,1.7871200285,1.0582553995,0.1977353844,0.1903952672
164.9812453113,1.7925685548,1.0801283369,0.1977353844,0.1903952672
165.0412603151,1.7973283070,1.1035034780,0.1718166115,0.1903952672
165.1012753188,1.8013823244,1.1284419145,0.1718166115,0.1903952672
165.1612903226,1.8047153169,1.1550066602,0.1718166115,0.1903952672
165.2213053263,1.8073138156,1.1832626284,0.1310650674,0.1903952672
165.2813203301,1.8091663693,1.2132766475,0.1310650674,0.1903952672
165.3413353338,1.8102637680,1.2451174478,0.1310650674,0.1903952672
165.4013503376,1.8105991819,1.2788556120,0.0985275143,0.1978133948
165.4613653413,1.8101682940,1.3145635508,0.0985275143,0.1978133948
165.5213803451,1.8089694536,1.3523154815,0.0985275143,0.1978133948
165.5813953488,1.8070037562,1.3921873618,0.0940848328,0.2093144006
165.6414103526,1.8042750817,1.4342568307,0.0940848328,0.2093144006
165.7014253563,1.8007901594,1.4786031486,0.0940848328,0.2093144006
165.7614403601,1.7965585085,1.5253071021,0.0940848328,0.2093144006
165.8214553638,1.7915924068,1.5744509462,0.1923549799,0.2178880808
165.8814703676,1.7859068289,1.6261182662,0.1923549799,0.2178880808
165.9414853713,1.7795192804,1.6803938721,0.1923549799,0.2178880808
166.0015003751,1.7724496153,1.7373636680,0.2039958846,0.2044480965
166.0615153788,1.7647199277,1.7971145400,0.2039958846,0.2044480965
166.1215303826,1.7563543151,1.8597341497,0.2039958846,0.2044480965
166.1815453863,1.7473785598,1.9253107629,0.2039958846,0.2044480965
166.2415603901,1.7378199725,1.9939331239,0.2422935909,0.2044480965
166.3015753938,1.7277071395,2.0656901769,0.2422935909,0.2044480965
166.3615903976,1.7170696000,2.1406708357,0.2422935909,0.2044480965
166.4216054014,1.7059375834,2.2189637925,0.2142335076,0.1976002200
166.4816204051,1.6943418357,2.3006572631,0.2142335076,0.1976002200
166.5416354089,1.6823133288,2.3858386032,0.2142335076,0.1976002200
166.6016504126,1.6698829788,2.4745940518,0.2142335076,0.1976002200
166.6616654164,1.6570815243,2.5670085255,0.2039166760,0.1976002200
166.7216804201,1.6439393055,2.6631650900,0.2039166760,0.1976002200
166.7816954239,1.6304860525,2.7631445874,0.2039166760,0.1976002200
166.8417104276,1.6167507756,2.8670254225,0.1832786370,0.1976002200
166.9017254314,1.6027616445,2.9748830561,0.1832786370,0.1976002200
166.9617404351,1.5885458565,3.0867894096,0.1832786370,0.1976002200
167.0217554389,1.5741295514,3.2028125406,0.1608786285,0.1976002200
167.0817704426,1.5595377677,3.3230162797,0.1608786285,0.1976002200
167.1417854464,1.5447943838,3.4474594757,0.1608786285,0.1976002200
167.2018004501,1.5299220772,3.5761954189,0.1414279391,0.1976002200
167.2618154539,1.5149423176,3.7092715763,0.1414279391,0.1976002200
167.3218304576,1.4998753667,3.8467288652,0.1414279391,0.1976002200
167.3818454614,1.4847402832,3.9886007735,0.1414279391,0.1976002200
167.4418604651,1.4695549328,4.1349130490,0.1420002540,0.2020574518
167.5018754689,1.4543360224,4.2856831200,0.1420002540,0.2020574518
167.5618904726,1.4390991382,4.4409190603,0.1420002540,0.2020574518
167.6219054764,1.4238587719,4.6006190193,0.1322501668,0.2020574518
167.6819204801,1.4086283619,4.7647708022,0.1322501668,0.2020574518
167.7419354839,1.3934203495,4.9333509264,0.1322501668,0.2020574518
167.8019504876,1.3782462248,5.1063236773,0.1322501668,0.2020574518
167.8619654914,1.3631165580,5.2836407940,0.1395932742,0.2064928598
167.9219804951,1.3480410621,5.4652407348,0.1395932742,0.2064928598
167.9819954989,1.3330286492,5.6510475564,0.1395932742,0.2064928598
168.0420105026,1.3180874583,5.8409705204,0.1309804731,0.2064928598
168.1020255064,1.3032249092,6.0349035799,0.1309804731,0.2064928598
168.1620405101,1.2884477569,6.2327244478,0.1309804731,0.2064928598
168.2220555139,1.2737621312,6.4342939848,0.1316108270,0.2110220269
168.2820705176,1.2591735677,6.6394559586,0.1316108270,0.2110220269
168.3420855214,1.2446870589,6.8480364202,0.1316108270,0.2110220269
168.4021005251,1.2303070996,7.0598431739,0.1316108270,0.2110220269
168.4621155289,1.2160377057,7.2746656576,0.1126285147,0.2110220269
168.5221305326,1.2018824564,7.4922747123,0.1126285147,0.2110220269
168.5821455364,1.1878445315,7.7124225020,0.1126285147,0.2110220269
168.6421605401,1.1739267398,7.9348425740,0.0569836548,0.2192213557
168.7021755439,1.1601315389,8.1592500023,0.0569836548,0.2192213557
168.7621905476,1.1464610693,8.3853418841,0.0569836548,0.2192213557
168.8222055514,1.1329171845,8.6127980695,0.0569836548,0.2192213557
168.8822205551,1.1195014642,8.8412814544,0.0743881587,0.2474299088
168.9422355589,1.1062152375,9.0704392296,0.0743881587,0.2474299088
169.0022505626,1.0930596053,9.2999038965,0.0743881587,0.2474299088
169.0622655664,1.0800354660,9.5292954525,0.0743881587,0.2474299088
169.1222805701,1.0671435201,9.7582218273,0.1129235563,0.2500000000
169.1822955739,1.0543842902,9.9862813238,0.1129235563,0.2500000000
169.2423105776,1.0417581376,10.2130635556,0.1129235563,0.2500000000
169.3023255814,1.0292652806,10.4381538890,0.1129235563,0.2500000000
169.3623405851,1.0169058000,10.6611344521,0.1830775543,0.2500000000
169.4223555889,1.0046796503,10.8815857771,0.1830775543,0.2500000000
169.4823705926,0.9925866733,11.0990898953,0.1830775543,0.2500000000
169.5423855964,0.9806266115,11.3132346809,0.1830775543,0.2500000000
169.6024006002,0.9687991132,11.5236149581,0.1830775543,0.2500000000
169.6624156039,0.9571037382,11.7298340779,0.3299930076,0.2396825230
169.7224306077,0.9455399698,11.9315087532,0.3299930076,0.2396825230
169.7824456114,0.9341072228,12.1282714304,0.3299930076,0.2396825230
169.8424606152,0.9228048482,12.3197712086,0.3299930076,0.2396825230
169.9024756189,0.9116321375,12.5056757830,0.2048297827,0.2199373672
169.9624906227,0.9005883309,12.6856758380,0.2048297827,0.2199373672
170.0225056264,0.8896726228,12.8594852239,0.2048297827,0.2199373672
170.0825206302,0.8788841653,13.0268417166,0.1583081692,0.2261657702
170.1425356339,0.8682220720,13.1875090952,0.1583081692,0.2261657702
170.2025506377,0.8576854232,13.3412783511,0.1583081692,0.2261657702
170.2625656414,0.8472732705,13.4879675770,0.1583081692,0.2261657702
170.3225806452,0.8369846382,13.6274221762,0.0884772324,0.2320867612
170.3825956489,0.8268185273,13.7595154005,0.0884772324,0.2320867612
170.4426106527,0.8167739187,13.8841476900,0.0884772324,0.2320867612
170.5026256564,0.8068497764,14.0012459082,0.0884772324,0.2320867612
170.5626406602,0.7970450488,14.1107630383,0.0503335937,0.2500000000
170.6226556639,0.7873586713,14.2126771863,0.0503335937,0.2500000000
170.6826706677,0.7777895689,14.3069902144,0.0503335937,0.2500000000
170.7426856714,0.7683366584,14.3937259274,0.0503335937,0.2500000000
